,ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,year,month,day,hour
47075,1,5162010 12:00,135.9,85,73,72,82,82,66,81,84,72,82,68,81,65,75,79,82,79,76,73,84,72,79,86,77,70,2010,5,16,12
47076,1,5162010 13:00,142.6,87,75,73,84,85,70,84,86,72,84,68,82,67,77,79,84,81,77,75,87,73,79,86,78,72,2010,5,16,13
47077,1,5162010 14:00,152.6,88,75,74,85,87,74,84,89,72,86,76,82,69,77,81,87,79,77,77,85,73,82,84,80,76,2010,5,16,14
47078,1,5162010 15:00,162.3,89,79,76,79,88,75,85,90,70,87,70,82,69,77,80,87,73,78,75,84,72,81,81,81,81,2010,5,16,15
47079,1,5162010 16:00,168.4,90,79,79,84,88,77,76,91,70,86,74,81,73,73,82,85,79,77,75,83,68,81,73,81,81,2010,5,16,16
47080,1,5162010 17:00,171.7,87,79,63,85,86,73,73,90,64,73,79,79,74,72,78,84,82,75,75,75,67,81,76,80,81,2010,5,16,17
47081,1,5162010 18:00,170.1,78,79,65,81,83,69,72,86,63,71,77,79,74,69,73,83,79,73,73,73,66,79,78,77,81,2010,5,16,18
47082,1,5162010 19:00,160.1,75,75,65,80,79,66,71,78,63,70,75,79,73,68,72,79,68,73,72,74,66,66,76,73,77,2010,5,16,19
47083,1,5162010 20:00,151.3,73,73,65,77,76,65,72,73,63,68,74,75,70,66,71,75,66,72,72,72,64,66,76,71,70,2010,5,16,20
47084,1,5162010 21:00,152.0,71,70,64,76,74,64,70,74,61,70,73,73,70,66,70,73,67,72,64,71,63,66,72,71,66,2010,5,16,21
47085,1,5162010 22:00,143.6,70,68,64,69,72,64,71,71,61,69,70,73,69,66,70,72,67,70,64,71,62,66,70,71,67,2010,5,16,22
47086,1,5162010 23:00,125.2,70,68,64,69,71,64,70,70,61,70,68,72,68,66,70,72,67,71,64,71,63,64,70,70,67,2010,5,16,23
47087,1,5172010 0:00,107.2,69,68,64,69,70,64,70,70,61,69,66,70,65,66,70,71,67,72,64,70,63,63,69,69,65,2010,5,17,0
47088,1,5172010 1:00,93.2,68,68,63,68,70,63,70,70,61,70,64,70,64,66,68,71,66,71,64,70,63,63,70,68,64,2010,5,17,1
47089,1,5172010 2:00,86.1,67,66,63,67,69,62,69,70,61,68,64,68,63,66,67,71,66,70,64,72,63,63,68,67,63,2010,5,17,2
47090,1,5172010 3:00,82.8,67,64,63,68,69,61,69,71,61,67,64,68,59,66,67,72,66,70,64,70,63,63,68,64,63,2010,5,17,3
47091,1,5172010 4:00,81.2,68,63,62,67,70,62,69,70,61,66,64,66,58,67,65,72,67,70,64,70,64,63,68,63,61,2010,5,17,4
47092,1,5172010 5:00,83.1,68,62,62,67,70,61,69,70,61,66,66,66,58,67,63,71,66,70,64,70,62,63,68,63,61,2010,5,17,5
47093,1,5172010 6:00,89.7,68,61,62,67,70,61,69,69,61,66,66,66,58,66,63,70,66,70,63,71,61,63,68,62,61,2010,5,17,6
47094,1,5172010 7:00,102.9,68,61,62,67,70,62,70,70,59,66,65,68,58,67,63,69,66,70,61,72,61,64,68,63,62,2010,5,17,7
47095,1,5172010 8:00,108.8,69,61,63,68,71,62,70,70,61,67,63,68,59,67,63,70,67,74,61,72,62,64,68,64,62,2010,5,17,8
47096,1,5172010 9:00,109.1,70,61,64,69,73,64,72,72,61,68,63,68,59,70,63,72,68,74,61,72,63,64,70,64,63,2010,5,17,9
47097,1,5172010 10:00,112.4,71,64,65,70,73,65,71,73,61,69,63,70,60,72,65,73,68,75,59,73,63,64,71,66,65,2010,5,17,10
47098,1,5172010 11:00,114.2,72,68,66,70,75,66,73,75,63,72,61,72,60,72,66,75,69,76,61,73,63,68,72,67,66,2010,5,17,11
47099,1,5172010 12:00,115.1,73,68,69,72,75,65,74,77,63,74,61,72,60,72,67,73,70,76,61,74,61,68,74,68,66,2010,5,17,12
47100,1,5172010 13:00,115.9,76,68,71,72,77,65,77,75,61,74,62,72,60,73,68,73,71,76,61,73,59,70,74,69,68,2010,5,17,13
47101,1,5172010 14:00,117.0,76,68,72,75,79,66,76,79,64,74,61,73,61,72,68,77,74,77,61,74,59,72,78,73,71,2010,5,17,14
47102,1,5172010 15:00,116.6,76,68,71,78,75,67,71,78,63,78,61,66,60,71,72,77,74,77,63,76,58,73,76,75,73,2010,5,17,15
47103,1,5172010 16:00,116.1,72,64,71,77,73,64,75,74,64,72,60,64,59,71,64,77,70,76,63,76,57,72,72,69,71,2010,5,17,16
47104,1,5172010 17:00,119.3,72,64,73,75,74,65,74,73,61,72,58,63,58,70,62,76,68,75,61,76,57,70,71,65,70,2010,5,17,17
47105,1,5172010 18:00,124.7,71,63,74,71,75,66,72,74,59,72,57,63,58,70,61,75,65,75,59,75,57,70,70,62,68,2010,5,17,18
47106,1,5172010 19:00,130.9,70,63,72,68,74,66,72,74,59,72,57,61,58,69,60,75,63,74,57,74,57,70,70,60,65,2010,5,17,19
47107,1,5172010 20:00,131.5,71,61,68,65,73,65,71,73,57,71,56,61,57,68,59,74,62,73,57,72,57,70,70,59,64,2010,5,17,20
47108,1,5172010 21:00,134.6,70,61,66,63,72,63,71,73,57,71,56,59,56,68,57,73,60,73,55,71,58,70,70,59,63,2010,5,17,21
47109,1,5172010 22:00,127.5,65,61,62,61,71,65,70,72,55,71,54,57,55,67,57,73,59,73,55,71,59,70,64,58,63,2010,5,17,22
47110,1,5172010 23:00,114.4,62,61,63,59,70,67,70,71,55,71,53,57,55,67,56,73,58,73,55,71,60,70,63,58,61,2010,5,17,23
47111,1,5182010 0:00,101.5,60,61,63,58,70,69,70,70,55,70,53,57,54,68,55,70,56,73,55,72,60,70,61,57,61,2010,5,18,0
47112,1,5182010 1:00,91.6,60,61,62,58,70,70,70,70,55,69,53,55,54,69,55,70,56,73,55,71,61,70,61,56,59,2010,5,18,1
47113,1,5182010 2:00,86.3,59,59,61,57,68,70,70,69,55,68,53,55,54,69,55,70,55,73,55,69,62,70,60,56,58,2010,5,18,2
47114,1,5182010 3:00,83.1,58,59,61,56,67,70,70,69,54,64,53,55,53,68,55,71,55,73,54,69,63,64,59,55,57,2010,5,18,3
47115,1,5182010 4:00,82.3,57,57,61,56,67,69,69,69,55,61,53,55,53,68,54,70,54,71,55,68,65,61,59,55,57,2010,5,18,4
47116,1,5182010 5:00,84.0,56,57,61,55,68,69,69,68,55,60,53,55,53,67,54,70,55,72,55,70,67,59,57,55,56,2010,5,18,5
47117,1,5182010 6:00,92.1,56,57,60,55,68,70,70,64,55,59,53,55,53,66,54,70,54,72,55,70,67,59,57,54,56,2010,5,18,6
47118,1,5182010 7:00,107.2,56,57,60,54,65,70,69,62,55,58,53,55,53,66,54,70,54,72,55,70,63,60,57,54,56,2010,5,18,7
47119,1,5182010 8:00,113.1,57,57,61,55,64,69,70,61,55,58,53,55,53,66,55,71,55,71,55,71,61,60,57,55,56,2010,5,18,8
47120,1,5182010 9:00,111.7,58,57,62,57,64,70,70,61,59,58,54,55,54,66,55,72,57,72,55,72,59,60,59,56,57,2010,5,18,9
47121,1,5182010 10:00,112.7,58,57,66,59,64,64,70,63,63,59,56,57,55,66,56,71,59,73,57,68,59,60,59,57,57,2010,5,18,10
47122,1,5182010 11:00,112.8,60,57,67,60,68,65,65,64,66,60,57,59,55,66,58,69,61,76,59,65,59,61,59,58,58,2010,5,18,11
47123,1,5182010 12:00,113.8,63,61,69,63,71,63,63,67,66,63,58,61,56,69,58,72,61,76,61,67,60,61,62,59,58,2010,5,18,12
47124,1,5182010 13:00,113.0,65,61,70,65,71,63,67,70,61,63,60,63,57,70,60,74,63,75,61,70,60,61,63,59,60,2010,5,18,13
47125,1,5182010 14:00,114.1,65,63,71,67,71,64,68,69,63,64,63,64,59,72,60,76,65,76,63,73,62,61,65,60,61,2010,5,18,14
47126,1,5182010 15:00,112.6,67,63,73,70,72,64,68,70,64,65,65,64,59,71,62,78,67,77,64,72,63,63,66,61,61,2010,5,18,15
47127,1,5182010 16:00,113.5,70,63,74,72,74,64,67,71,68,65,66,66,60,70,62,76,70,76,63,70,63,63,67,62,61,2010,5,18,16
47128,1,5182010 17:00,115.1,72,63,74,72,75,65,67,72,70,65,68,68,61,69,63,75,70,72,63,69,62,63,69,62,62,2010,5,18,17
47129,1,5182010 18:00,118.7,72,63,76,73,76,63,66,72,68,65,67,68,60,68,63,75,72,71,64,68,61,61,69,62,62,2010,5,18,18
47130,1,5182010 19:00,122.5,74,61,72,74,76,61,65,72,66,64,66,68,60,67,63,73,71,69,64,67,60,61,69,62,62,2010,5,18,19
47131,1,5182010 20:00,124.2,70,61,69,73,71,61,64,69,64,63,64,66,59,66,62,70,68,67,63,66,60,61,66,62,61,2010,5,18,20
47132,1,5182010 21:00,129.9,67,61,66,71,67,60,63,65,63,62,63,64,59,65,58,68,65,66,63,65,59,61,64,60,61,2010,5,18,21
47133,1,5182010 22:00,124.2,66,61,63,70,66,60,63,63,61,62,63,64,56,64,56,68,65,65,61,65,59,61,62,59,60,2010,5,18,22
47134,1,5182010 23:00,111.2,65,61,62,69,65,59,62,63,61,62,62,64,55,64,56,63,64,64,61,64,58,61,61,58,60,2010,5,18,23
47135,1,5192010 0:00,96.3,65,59,60,66,64,59,62,62,59,61,61,63,55,63,56,63,63,64,59,62,57,61,60,56,59,2010,5,19,0
47136,1,5192010 1:00,86.6,64,59,58,63,64,59,62,61,59,61,61,61,54,62,57,63,63,64,59,62,57,61,59,58,57,2010,5,19,1
47137,1,5192010 2:00,81.5,63,59,58,63,64,59,61,61,57,61,60,61,53,62,57,62,62,61,59,62,57,61,59,58,56,2010,5,19,2
47138,1,5192010 3:00,79.1,63,59,57,63,65,58,61,60,57,60,59,61,55,62,57,63,61,63,59,62,57,60,59,58,58,2010,5,19,3
47139,1,5192010 4:00,78.1,62,57,57,64,64,57,61,61,54,60,60,61,55,62,57,66,62,62,59,61,57,60,60,58,57,2010,5,19,4
47140,1,5192010 5:00,80.1,62,57,55,64,64,58,61,61,55,60,59,61,55,58,58,67,63,63,59,62,57,60,60,58,57,2010,5,19,5
47141,1,5192010 6:00,88.4,62,57,57,64,64,58,61,60,57,60,58,61,56,57,58,68,63,64,59,63,57,60,61,58,57,2010,5,19,6
47142,1,5192010 7:00,104.4,62,57,56,64,64,57,61,61,55,59,58,61,56,61,58,70,63,66,59,63,57,59,61,58,58,2010,5,19,7
47143,1,5192010 8:00,109.2,63,59,57,64,66,58,60,61,55,60,58,61,57,64,58,70,63,67,61,61,57,59,62,59,58,2010,5,19,8
47144,1,5192010 9:00,105.6,65,59,59,64,66,59,63,63,57,62,59,61,58,65,59,72,64,66,64,64,58,59,63,59,60,2010,5,19,9
47145,1,5192010 10:00,106.7,66,61,63,63,69,60,64,64,59,64,61,63,59,64,60,72,66,65,64,65,60,63,66,61,62,2010,5,19,10
47146,1,5192010 11:00,107.6,68,64,64,65,72,63,67,67,63,66,62,64,61,61,61,73,67,68,66,68,62,64,70,61,63,2010,5,19,11
47147,1,5192010 12:00,108.5,71,64,65,67,76,66,70,72,64,69,64,64,63,60,61,76,69,70,70,70,63,64,71,63,64,2010,5,19,12
47148,1,5192010 13:00,107.6,74,68,68,71,80,66,70,76,64,72,68,64,65,66,63,78,72,69,70,72,63,64,73,64,67,2010,5,19,13
47149,1,5192010 14:00,108.3,74,68,68,74,83,68,72,79,64,72,70,64,68,68,64,73,72,69,68,72,65,66,75,65,68,2010,5,19,14
47150,1,5192010 15:00,110.4,76,68,71,73,83,68,72,82,66,72,69,66,69,66,66,70,72,69,72,73,65,70,76,67,67,2010,5,19,15
47151,1,5192010 16:00,114.5,76,68,70,76,82,70,72,83,64,73,72,66,70,66,66,70,73,70,70,74,65,70,78,67,69,2010,5,19,16
47152,1,5192010 17:00,119.2,77,70,70,76,83,68,72,82,64,75,71,70,71,66,68,72,73,71,72,72,66,70,76,68,68,2010,5,19,17
47153,1,5192010 18:00,122.6,76,73,67,76,82,66,71,82,63,71,72,70,71,65,70,71,75,70,72,74,67,68,76,69,69,2010,5,19,18
47154,1,5192010 19:00,124.2,76,73,67,76,80,65,70,80,63,71,71,70,68,65,70,71,72,70,70,73,65,66,74,69,69,2010,5,19,19
47155,1,5192010 20:00,122.8,72,68,65,71,76,62,69,77,61,69,66,66,66,64,64,70,70,69,66,71,64,66,71,67,65,2010,5,19,20
47156,1,5192010 21:00,128.6,68,63,62,72,72,61,67,72,59,66,65,64,64,63,62,69,69,68,65,70,62,63,69,63,61,2010,5,19,21
47157,1,5192010 22:00,127.2,66,61,61,70,71,61,67,70,59,65,64,64,62,63,64,69,68,67,64,70,60,61,67,62,59,2010,5,19,22
47158,1,5192010 23:00,113.5,64,61,59,68,70,60,66,67,57,64,63,64,62,62,63,69,65,67,64,68,59,59,65,64,57,2010,5,19,23
47159,1,5202010 0:00,97.9,63,59,58,66,68,60,66,66,57,62,63,64,60,62,61,69,62,67,63,67,58,58,63,63,58,2010,5,20,0
47160,1,5202010 1:00,86.3,62,57,57,65,66,59,65,65,55,60,61,64,58,63,61,67,60,66,61,65,60,57,62,62,57,2010,5,20,1
47161,1,5202010 2:00,80.9,61,57,56,64,65,61,64,64,55,60,61,63,57,63,62,66,59,66,61,66,60,56,61,61,57,2010,5,20,2
47162,1,5202010 3:00,78.1,61,59,55,64,65,58,62,63,55,58,61,63,58,61,61,66,61,64,61,66,61,55,60,61,57,2010,5,20,3
47163,1,5202010 4:00,76.9,62,57,54,63,65,54,59,62,54,58,59,61,58,61,61,66,59,63,59,65,61,55,59,62,55,2010,5,20,4
47164,1,5202010 5:00,79.0,61,57,54,64,65,56,60,60,52,58,59,61,58,60,61,65,59,62,59,63,60,55,59,58,55,2010,5,20,5
47165,1,5202010 6:00,86.6,61,57,53,63,65,56,58,61,52,59,59,61,57,59,60,63,60,61,59,62,61,57,58,58,57,2010,5,20,6
47166,1,5202010 7:00,102.7,61,57,51,63,65,59,60,61,50,59,59,61,58,61,60,64,59,63,59,61,61,59,59,60,57,2010,5,20,7
47167,1,5202010 8:00,108.8,64,61,53,63,66,62,64,61,55,62,61,63,60,65,61,66,62,67,63,62,64,63,61,62,61,2010,5,20,8
47168,1,5202010 9:00,108.1,67,68,59,66,69,67,67,63,57,67,63,64,65,67,64,68,63,70,63,68,66,66,64,64,63,2010,5,20,9
47169,1,5202010 10:00,110.3,71,70,61,68,72,70,70,70,61,69,66,66,67,69,67,70,67,73,68,72,67,66,68,69,65,2010,5,20,10
47170,1,5202010 11:00,111.5,72,73,63,71,74,72,73,74,63,70,69,68,70,70,70,72,69,75,72,75,69,70,72,71,70,2010,5,20,11
47171,1,5202010 12:00,117.7,75,75,66,73,76,74,73,77,64,73,71,70,72,70,74,75,71,75,72,76,70,72,75,73,72,2010,5,20,12
47172,1,5202010 13:00,121.0,76,75,67,75,77,74,76,77,64,75,74,73,74,71,76,77,72,75,73,76,71,73,79,74,75,2010,5,20,13
47173,1,5202010 14:00,127.1,78,75,70,76,80,76,77,80,66,76,76,75,75,74,76,75,74,75,73,78,73,75,79,77,76,2010,5,20,14
47174,1,5202010 15:00,133.5,80,79,71,78,82,76,76,82,68,77,78,75,76,73,75,77,76,73,75,80,76,75,78,78,78,2010,5,20,15
47175,1,5202010 16:00,139.5,81,79,71,78,80,76,79,80,68,78,78,77,77,72,79,77,75,72,75,80,75,79,79,78,78,2010,5,20,16
47176,1,5202010 17:00,148.6,82,79,72,79,83,74,79,82,70,79,78,77,77,71,79,76,77,71,77,76,76,79,78,79,78,2010,5,20,17
47177,1,5202010 18:00,152.9,80,79,71,78,82,73,78,80,68,79,77,77,77,70,78,74,75,71,75,73,75,75,78,78,78,2010,5,20,18
47178,1,5202010 19:00,150.9,79,75,69,77,78,71,77,78,66,77,76,75,75,67,77,72,74,71,75,72,74,75,77,77,77,2010,5,20,19
47179,1,5202010 20:00,143.4,75,73,68,72,76,68,72,75,64,74,72,72,70,65,68,70,70,70,73,69,72,72,74,73,68,2010,5,20,20
47180,1,5202010 21:00,143.7,68,68,67,72,72,65,69,70,63,68,72,64,66,61,62,69,64,67,66,66,69,64,68,68,64,2010,5,20,21
47181,1,5202010 22:00,139.9,65,64,66,70,67,65,65,68,61,66,69,63,62,60,60,67,62,66,63,64,66,63,65,62,62,2010,5,20,22
47182,1,5202010 23:00,122.7,63,63,65,70,65,61,62,67,59,64,65,61,60,58,58,65,60,65,61,62,63,61,63,60,60,2010,5,20,23
47183,1,5212010 0:00,104.7,62,61,64,62,65,59,61,65,59,63,65,59,59,57,58,63,58,63,59,61,63,61,62,60,59,2010,5,21,0
47184,1,5212010 1:00,90.0,60,59,62,62,63,60,58,64,59,62,61,57,58,56,57,63,57,62,57,59,61,63,60,58,58,2010,5,21,1
47185,1,5212010 2:00,82.7,58,59,59,57,61,59,60,62,54,61,61,55,57,55,56,62,56,60,55,59,61,61,59,56,57,2010,5,21,2
47186,1,5212010 3:00,79.0,58,57,57,57,62,57,57,63,54,60,60,55,56,55,55,61,56,58,55,58,60,59,59,57,56,2010,5,21,3
47187,1,5212010 4:00,77.3,56,57,58,62,59,58,57,60,52,59,59,55,55,55,54,61,56,58,54,57,60,57,57,54,55,2010,5,21,4
47188,1,5212010 5:00,78.8,56,56,57,63,60,57,57,59,52,57,57,55,55,55,53,60,56,59,54,57,60,56,56,55,54,2010,5,21,5
47189,1,5212010 6:00,85.1,57,55,57,65,58,54,55,58,52,57,57,55,54,59,53,60,57,58,54,55,60,55,55,55,54,2010,5,21,6
47190,1,5212010 7:00,99.5,58,55,58,66,60,59,57,59,55,57,58,55,56,63,55,60,59,60,55,57,63,57,57,55,55,2010,5,21,7
47191,1,5212010 8:00,106.7,62,61,59,67,66,66,64,63,57,65,64,61,63,69,63,65,62,68,59,64,66,63,62,63,62,2010,5,21,8
47192,1,5212010 9:00,108.7,69,70,59,70,72,69,69,69,61,70,70,70,70,71,70,72,66,73,68,70,72,70,70,69,69,2010,5,21,9
47193,1,5212010 10:00,114.7,75,75,60,73,75,74,73,75,61,73,74,73,74,74,74,75,70,75,72,73,75,73,76,75,74,2010,5,21,10
47194,1,5212010 11:00,121.5,77,79,60,73,79,76,76,79,63,77,76,77,76,74,77,78,72,76,72,77,76,75,78,78,77,2010,5,21,11
47195,1,5212010 12:00,129.5,80,79,61,75,80,77,78,81,64,79,78,79,77,73,78,78,71,74,73,78,75,79,80,79,78,2010,5,21,12
47196,1,5212010 13:00,137.3,82,81,60,75,82,77,79,82,64,80,77,79,78,74,79,78,70,76,73,80,76,79,81,82,80,2010,5,21,13
47197,1,5212010 14:00,145.0,81,81,61,73,83,77,80,84,64,82,77,79,79,74,81,80,70,75,73,81,78,79,82,83,80,2010,5,21,14
47198,1,5212010 15:00,154.1,81,82,62,76,82,77,78,84,63,83,77,79,80,75,82,79,70,75,73,79,78,81,83,83,82,2010,5,21,15
47199,1,5212010 16:00,160.7,81,82,66,76,81,77,80,83,61,83,77,79,80,73,80,79,70,75,72,79,79,79,83,80,82,2010,5,21,16
47200,1,5212010 17:00,168.4,82,81,67,74,82,75,79,85,61,82,77,79,79,73,80,78,69,73,70,77,78,79,83,80,83,2010,5,21,17
47201,1,5212010 18:00,168.3,81,81,68,71,80,73,77,83,63,82,77,79,78,71,79,75,68,72,70,75,77,81,82,80,80,2010,5,21,18
47202,1,5212010 19:00,160.7,79,79,66,68,78,72,74,80,63,81,76,77,78,69,78,73,68,72,68,72,74,79,80,78,79,2010,5,21,19
47203,1,5212010 20:00,148.2,72,75,65,69,74,69,72,77,61,75,73,73,75,67,73,72,68,69,66,70,70,73,79,77,72,2010,5,21,20
47204,1,5212010 21:00,144.6,69,73,63,69,71,67,69,73,61,73,70,72,69,64,70,71,66,67,66,69,67,70,75,72,69,2010,5,21,21
47205,1,5212010 22:00,141.4,69,70,61,67,69,65,65,71,61,70,68,72,70,63,68,69,65,67,66,69,66,70,71,72,70,2010,5,21,22
47206,1,5212010 23:00,126.8,67,68,61,67,65,64,63,67,59,68,68,70,70,62,67,67,65,67,66,69,65,66,74,71,68,2010,5,21,23
47207,1,5222010 0:00,110.6,67,63,61,67,64,65,60,66,61,66,67,68,69,63,67,64,64,65,64,63,64,66,72,72,67,2010,5,22,0
47208,1,5222010 1:00,96.3,67,63,61,67,62,63,60,66,61,65,67,68,67,65,70,63,64,63,64,62,64,64,71,70,67,2010,5,22,1
47209,1,5222010 2:00,88.2,68,63,60,67,62,62,59,64,61,64,67,68,67,65,69,62,64,62,63,63,63,64,70,69,65,2010,5,22,2
47210,1,5222010 3:00,82.6,68,63,61,65,61,59,59,64,61,64,66,66,65,66,69,62,64,62,63,60,63,64,70,68,64,2010,5,22,3
47211,1,5222010 4:00,80.0,67,63,59,63,60,61,58,63,61,63,66,68,65,66,68,62,64,62,63,64,63,64,69,68,61,2010,5,22,4
47212,1,5222010 5:00,79.3,66,63,58,65,62,64,57,63,61,63,66,68,63,65,67,63,64,61,64,62,63,63,68,67,61,2010,5,22,5
47213,1,5222010 6:00,81.8,65,63,59,65,63,64,57,63,61,63,66,66,64,65,67,62,63,63,63,62,63,63,68,66,62,2010,5,22,6
47214,1,5222010 7:00,84.3,66,63,59,66,64,62,62,64,61,63,66,66,64,66,67,63,65,66,63,62,65,63,68,66,62,2010,5,22,7
47215,1,5222010 8:00,96.1,69,68,60,67,66,67,66,66,61,64,67,70,66,68,67,66,65,69,64,67,67,64,66,66,64,2010,5,22,8
47216,1,5222010 9:00,109.1,72,70,63,68,72,70,70,68,63,71,67,71,67,72,67,71,66,72,64,70,70,70,67,67,68,2010,5,22,9
47217,1,5222010 10:00,119.1,74,73,68,71,74,74,73,68,64,74,69,72,70,75,68,75,70,76,66,74,72,72,70,69,72,2010,5,22,10
47218,1,5222010 11:00,127.6,76,75,70,73,75,75,77,73,64,75,71,73,70,75,72,78,72,76,66,77,74,75,74,70,73,2010,5,22,11
47219,1,5222010 12:00,136.4,77,79,73,74,79,75,77,78,66,77,70,72,73,77,72,79,75,78,70,78,76,79,77,76,78,2010,5,22,12
47220,1,5222010 13:00,145.5,80,79,74,74,83,76,79,81,64,79,71,73,72,76,74,77,74,79,70,80,77,81,80,78,77,2010,5,22,13
47221,1,5222010 14:00,156.0,73,81,76,77,83,78,82,83,66,80,75,74,76,76,74,81,78,78,72,83,79,81,81,77,76,2010,5,22,14
47222,1,5222010 15:00,163.5,72,81,76,79,85,79,81,84,68,83,75,75,76,75,75,80,79,79,72,84,78,81,81,78,80,2010,5,22,15
47223,1,5222010 16:00,169.0,75,81,75,79,83,78,83,84,72,83,77,75,78,78,77,79,80,78,72,80,76,81,82,80,82,2010,5,22,16
47224,1,5222010 17:00,174.2,77,81,76,80,79,77,81,83,72,83,75,75,76,77,78,77,79,77,73,79,77,81,80,80,81,2010,5,22,17
47225,1,5222010 18:00,173.4,77,79,76,80,78,75,81,82,72,82,74,75,76,74,70,75,80,76,73,77,76,81,74,78,80,2010,5,22,18
47226,1,5222010 19:00,167.9,76,79,74,79,76,73,77,79,73,80,72,75,74,72,69,75,78,75,73,75,73,79,77,68,77,2010,5,22,19
47227,1,5222010 20:00,156.3,74,75,73,76,74,72,73,77,72,76,72,73,66,69,70,73,76,71,72,71,71,79,75,68,72,2010,5,22,20
47228,1,5222010 21:00,154.8,70,75,71,74,71,71,70,75,70,76,71,72,66,68,70,72,71,70,70,69,69,75,71,67,72,2010,5,22,21
47229,1,5222010 22:00,149.6,70,73,67,73,71,71,67,72,64,74,69,72,66,68,68,72,70,70,70,68,68,73,71,68,69,2010,5,22,22
47230,1,5222010 23:00,135.0,70,73,66,72,67,70,67,70,64,72,68,70,66,67,68,68,68,66,70,65,68,72,73,67,69,2010,5,22,23
47231,1,5232010 0:00,118.4,69,73,64,71,66,69,67,68,64,71,68,70,66,66,66,68,66,65,68,65,68,70,72,68,68,2010,5,23,0
47232,1,5232010 1:00,103.5,70,70,62,69,65,66,66,67,64,70,68,66,65,66,65,67,65,67,68,66,69,72,71,66,68,2010,5,23,1
47233,1,5232010 2:00,94.7,70,68,61,71,64,69,64,66,63,69,69,70,65,66,65,66,66,65,68,66,69,68,71,66,66,2010,5,23,2
47234,1,5232010 3:00,88.4,70,68,62,70,63,68,62,66,61,69,68,70,65,64,66,66,66,64,66,64,69,70,70,67,67,2010,5,23,3
47235,1,5232010 4:00,84.6,69,68,62,70,63,69,64,67,61,69,68,70,64,64,66,67,67,64,66,65,69,68,70,68,66,2010,5,23,4
47236,1,5232010 5:00,83.0,69,68,62,70,65,68,62,66,61,68,67,70,65,63,67,67,68,64,66,64,69,70,69,68,65,2010,5,23,5
47237,1,5232010 6:00,83.4,70,68,61,70,63,68,61,66,61,68,66,70,65,63,67,65,68,66,66,67,69,68,70,68,64,2010,5,23,6
47238,1,5232010 7:00,84.3,70,68,60,69,65,68,65,68,61,69,67,70,66,69,67,66,68,68,66,66,69,68,70,68,65,2010,5,23,7
47239,1,5232010 8:00,98.0,70,70,59,70,66,70,71,70,63,70,68,70,67,73,68,69,69,73,66,71,69,70,69,69,69,2010,5,23,8
47240,1,5232010 9:00,117.6,72,73,61,71,73,74,75,71,66,73,70,72,68,75,68,73,70,76,66,74,71,73,70,67,71,2010,5,23,9
47241,1,5232010 10:00,134.5,74,73,69,72,78,76,78,73,70,73,72,72,70,76,70,77,72,76,72,76,72,73,70,68,73,2010,5,23,10
47242,1,5232010 11:00,145.1,78,79,74,73,82,78,79,77,70,71,72,73,72,77,71,76,78,79,75,78,75,75,72,70,71,2010,5,23,11
47243,1,5232010 12:00,152.0,81,81,76,79,82,77,77,75,73,70,76,77,73,78,75,77,81,78,79,77,77,73,75,73,66,2010,5,23,12
47244,1,5232010 13:00,156.4,83,81,79,82,76,79,77,72,73,72,77,79,74,78,77,77,80,76,79,77,71,70,80,76,66,2010,5,23,13
47245,1,5232010 14:00,153.1,84,68,79,85,70,70,78,77,75,74,73,79,76,79,77,74,83,76,77,77,71,70,83,78,71,2010,5,23,14
47246,1,5232010 15:00,146.2,86,68,80,85,75,70,79,80,77,74,79,79,79,79,80,75,84,76,81,77,71,73,82,75,75,2010,5,23,15
47247,1,5232010 16:00,144.3,85,68,81,86,77,71,78,80,77,75,77,79,79,77,82,78,85,77,81,79,70,75,79,78,73,2010,5,23,16
47248,1,5232010 17:00,143.2,86,70,81,86,79,72,78,77,75,76,77,79,79,76,79,78,84,76,81,77,71,77,80,78,74,2010,5,23,17
47249,1,5232010 18:00,141.6,83,70,80,84,76,70,72,74,73,77,77,79,72,74,75,77,83,76,77,76,71,72,80,79,75,2010,5,23,18
47250,1,5232010 19:00,137.4,83,70,79,83,73,68,71,74,73,76,78,79,69,73,70,75,82,75,72,76,71,70,76,73,72,2010,5,23,19
47251,1,5232010 20:00,133.9,79,70,76,80,73,67,70,73,73,71,75,75,68,73,66,73,78,74,70,72,70,68,74,68,69,2010,5,23,20
47252,1,5232010 21:00,137.4,76,68,72,79,72,67,68,71,66,68,72,73,67,70,64,72,73,73,72,72,67,66,73,67,67,2010,5,23,21
47253,1,5232010 22:00,136.8,74,68,70,77,71,69,67,71,64,67,70,72,66,70,64,71,72,71,70,73,67,66,71,66,66,2010,5,23,22
47254,1,5232010 23:00,122.5,72,68,67,76,70,70,67,66,63,67,68,66,65,70,66,71,73,72,66,72,66,66,70,68,66,2010,5,23,23
47255,1,5242010 0:00,106.5,69,68,64,74,70,68,66,65,63,67,67,66,64,69,64,70,71,73,66,69,66,66,66,67,65,2010,5,24,0
47256,1,5242010 1:00,94.2,67,68,65,72,67,68,69,65,63,66,65,68,64,70,67,70,69,72,64,68,64,66,67,67,65,2010,5,24,1
